Time,X,Y,Vx,Vy,Mass,ThrustX,ThrustY
363.6000,-54.7368,54.5087,-0.3990,-0.8713,500.0000,54.9365,4905.0000
363.6100,-54.7408,54.5000,-0.3979,-0.8713,500.0000,54.9400,4905.0000
363.6200,-54.7447,54.4912,-0.3968,-0.8713,500.0000,54.9434,4905.0000
363.6300,-54.7487,54.4825,-0.3957,-0.8713,500.0000,54.9468,4905.0000
363.6400,-54.7526,54.4738,-0.3946,-0.8713,500.0000,54.9502,4905.0000
363.6500,-54.7566,54.4651,-0.3935,-0.8713,500.0000,54.9536,4905.0000
363.6600,-54.7605,54.4564,-0.3924,-0.8713,500.0000,54.9570,4905.0000
363.6700,-54.7644,54.4477,-0.3913,-0.8713,500.0000,54.9604,4905.0000
363.6800,-54.7683,54.4390,-0.3902,-0.8713,500.0000,54.9637,4905.0000
363.6900,-54.7722,54.4302,-0.3891,-0.8713,500.0000,54.9671,4905.0000
363.7000,-54.7761,54.4215,-0.3880,-0.8713,500.0000,54.9704,4905.0000
363.7100,-54.7800,54.4128,-0.3869,-0.8713,500.0000,54.9737,4905.0000
363.7200,-54.7839,54.4041,-0.3858,-0.8713,500.0000,54.9770,4905.0000
363.7300,-54.7877,54.3954,-0.3847,-0.8713,500.0000,54.9803,4905.0000
363.7400,-54.7916,54.3867,-0.3836,-0.8713,500.0000,54.9836,4905.0000
363.7500,-54.7954,54.3780,-0.3825,-0.8713,500.0000,54.9869,4905.0000
363.7600,-54.7992,54.3693,-0.3814,-0.8713,500.0000,54.9902,4905.0000
363.7700,-54.8030,54.3605,-0.3803,-0.8713,500.0000,54.9934,4905.0000
363.7800,-54.8068,54.3518,-0.3792,-0.8713,500.0000,54.9967,4905.0000
363.7900,-54.8106,54.3431,-0.3781,-0.8713,500.0000,54.9999,4905.0000
363.8000,-54.8144,54.3344,-0.3770,-0.8713,500.0000,55.0031,4905.0000
363.8100,-54.8181,54.3257,-0.3759,-0.8713,500.0000,55.0064,4905.0000
363.8200,-54.8219,54.3170,-0.3748,-0.8713,500.0000,55.0096,4905.0000
363.8300,-54.8256,54.3083,-0.3737,-0.8713,500.0000,55.0128,4905.0000
363.8400,-54.8294,54.2996,-0.3726,-0.8713,500.0000,55.0159,4905.0000
363.8500,-54.8331,54.2908,-0.3715,-0.8713,500.0000,55.0191,4905.0000
363.8600,-54.8368,54.2821,-0.3704,-0.8713,500.0000,55.0223,4905.0000
363.8700,-54.8405,54.2734,-0.3693,-0.8713,500.0000,55.0254,4905.0000
363.8800,-54.8442,54.2647,-0.3682,-0.8713,500.0000,55.0286,4905.0000
363.8900,-54.8479,54.2560,-0.3671,-0.8713,500.0000,55.0317,4905.0000
363.9000,-54.8515,54.2473,-0.3660,-0.8713,500.0000,55.0348,4905.0000
363.9100,-54.8552,54.2386,-0.3649,-0.8713,500.0000,55.0379,4905.0000
363.9200,-54.8588,54.2299,-0.3638,-0.8713,500.0000,55.0410,4905.0000
363.9300,-54.8625,54.2211,-0.3627,-0.8713,500.0000,55.0441,4905.0000
363.9400,-54.8661,54.2124,-0.3616,-0.8713,500.0000,55.0471,4905.0000
363.9500,-54.8697,54.2037,-0.3605,-0.8713,500.0000,55.0502,4905.0000
363.9600,-54.8733,54.1950,-0.3594,-0.8713,500.0000,55.0533,4905.0000
363.9700,-54.8769,54.1863,-0.3583,-0.8713,500.0000,55.0563,4905.0000
363.9800,-54.8804,54.1776,-0.3572,-0.8713,500.0000,55.0593,4905.0000
363.9900,-54.8840,54.1689,-0.3561,-0.8713,500.0000,55.0623,4905.0000
364.0000,-54.8876,54.1602,-0.3550,-0.8713,500.0000,55.0653,4905.0000
364.0100,-54.8911,54.1514,-0.3539,-0.8713,500.0000,55.0683,4905.0000
364.0200,-54.8946,54.1427,-0.3528,-0.8713,500.0000,55.0713,4905.0000
364.0300,-54.8982,54.1340,-0.3517,-0.8713,500.0000,55.0743,4905.0000
364.0400,-54.9017,54.1253,-0.3506,-0.8713,500.0000,55.0772,4905.0000
364.0500,-54.9052,54.1166,-0.3495,-0.8713,500.0000,55.0802,4905.0000
364.0600,-54.9087,54.1079,-0.3484,-0.8713,500.0000,55.0831,4905.0000
364.0700,-54.9121,54.0992,-0.3473,-0.8713,500.0000,55.0861,4905.0000
364.0800,-54.9156,54.0905,-0.3462,-0.8713,500.0000,55.0890,4905.0000
364.0900,-54.9191,54.0817,-0.3451,-0.8713,500.0000,55.0919,4905.0000
364.1000,-54.9225,54.0730,-0.3440,-0.8713,500.0000,55.0948,4905.0000
364.1100,-54.9260,54.0643,-0.3429,-0.8713,500.0000,55.0977,4905.0000
364.1200,-54.9294,54.0556,-0.3418,-0.8713,500.0000,55.1005,4905.0000
364.1300,-54.9328,54.0469,-0.3407,-0.8713,500.0000,55.1034,4905.0000
364.1400,-54.9362,54.0382,-0.3396,-0.8713,500.0000,55.1062,4905.0000
364.1500,-54.9396,54.0295,-0.3385,-0.8713,500.0000,55.1091,4905.0000
364.1600,-54.9430,54.0208,-0.3374,-0.8713,500.0000,55.1119,4905.0000
364.1700,-54.9463,54.0120,-0.3363,-0.8713,500.0000,55.1147,4905.0000
364.1800,-54.9497,54.0033,-0.3352,-0.8713,500.0000,55.1175,4905.0000
364.1900,-54.9530,53.9946,-0.3341,-0.8713,500.0000,55.1203,4905.0000
364.2000,-54.9564,53.9859,-0.3329,-0.8713,500.0000,55.1231,4905.0000
364.2100,-54.9597,53.9772,-0.3318,-0.8713,500.0000,55.1259,4905.0000
364.2200,-54.9630,53.9685,-0.3307,-0.8713,500.0000,55.1286,4905.0000
364.2300,-54.9663,53.9598,-0.3296,-0.8713,500.0000,55.1314,4905.0000
364.2400,-54.9696,53.9511,-0.3285,-0.8713,500.0000,55.1341,4905.0000
364.2500,-54.9729,53.9423,-0.3274,-0.8713,500.0000,55.1369,4905.0000
364.2600,-54.9761,53.9336,-0.3263,-0.8713,500.0000,55.1396,4905.0000
364.2700,-54.9794,53.9249,-0.3252,-0.8713,500.0000,55.1423,4905.0000
364.2800,-54.9826,53.9162,-0.3241,-0.8713,500.0000,55.1450,4905.0000
364.2900,-54.9859,53.9075,-0.3230,-0.8713,500.0000,55.1477,4905.0000
364.3000,-54.9891,53.8988,-0.3219,-0.8713,500.0000,55.1503,4905.0000
364.3100,-54.9923,53.8901,-0.3208,-0.8713,500.0000,55.1530,4905.0000
364.3200,-54.9955,53.8814,-0.3197,-0.8713,500.0000,55.1557,4905.0000
364.3300,-54.9987,53.8726,-0.3186,-0.8713,500.0000,55.1583,4905.0000
364.3400,-55.0019,53.8639,-0.3175,-0.8713,500.0000,55.1609,4905.0000
364.3500,-55.0051,53.8552,-0.3164,-0.8713,500.0000,55.1635,4905.0000
364.3600,-55.0082,53.8465,-0.3153,-0.8713,500.0000,55.1662,4905.0000
364.3700,-55.0114,53.8378,-0.3142,-0.8713,500.0000,55.1687,4905.0000
364.3800,-55.0145,53.8291,-0.3131,-0.8713,500.0000,55.1713,4905.0000
364.3900,-55.0176,53.8204,-0.3120,-0.8713,500.0000,55.1739,4905.0000
364.4000,-55.0207,53.8117,-0.3109,-0.8713,500.0000,55.1765,4905.0000
364.4100,-55.0239,53.8029,-0.3098,-0.8713,500.0000,55.1790,4905.0000
364.4200,-55.0269,53.7942,-0.3087,-0.8713,500.0000,55.1816,4905.0000
364.4300,-55.0300,53.7855,-0.3076,-0.8713,500.0000,55.1841,4905.0000
364.4400,-55.0331,53.7768,-0.3065,-0.8713,500.0000,55.1866,4905.0000
364.4500,-55.0362,53.7681,-0.3054,-0.8713,500.0000,55.1891,4905.0000
364.4600,-55.0392,53.7594,-0.3043,-0.8713,500.0000,55.1916,4905.0000
364.4700,-55.0422,53.7507,-0.3032,-0.8713,500.0000,55.1941,4905.0000
364.4800,-55.0453,53.7419,-0.3021,-0.8713,500.0000,55.1966,4905.0000
364.4900,-55.0483,53.7332,-0.3010,-0.8713,500.0000,55.1990,4905.0000
364.5000,-55.0513,53.7245,-0.2998,-0.8713,500.0000,55.2015,4905.0000
364.5100,-55.0543,53.7158,-0.2987,-0.8713,500.0000,55.2039,4905.0000
364.5200,-55.0573,53.7071,-0.2976,-0.8713,500.0000,55.2064,4905.0000
364.5300,-55.0602,53.6984,-0.2965,-0.8713,500.0000,55.2088,4905.0000
364.5400,-55.0632,53.6897,-0.2954,-0.8713,500.0000,55.2112,4905.0000
364.5500,-55.0661,53.6810,-0.2943,-0.8713,500.0000,55.2136,4905.0000
364.5600,-55.0691,53.6722,-0.2932,-0.8713,500.0000,55.2160,4905.0000
364.5700,-55.0720,53.6635,-0.2921,-0.8713,500.0000,55.2183,4905.0000
364.5800,-55.0749,53.6548,-0.2910,-0.8713,500.0000,55.2207,4905.0000
364.5900,-55.0778,53.6461,-0.2899,-0.8713,500.0000,55.2231,4905.0000
364.6000,-55.0807,53.6374,-0.2888,-0.8713,500.0000,55.2254,4905.0000
364.6100,-55.0836,53.6287,-0.2877,-0.8713,500.0000,55.2277,4905.0000
364.6200,-55.0865,53.6200,-0.2866,-0.8713,500.0000,55.2300,4905.0000
364.6300,-55.0893,53.6113,-0.2855,-0.8713,500.0000,55.2324,4905.0000
364.6400,-55.0922,53.6025,-0.2844,-0.8713,500.0000,55.2347,4905.0000
364.6500,-55.0950,53.5938,-0.2833,-0.8713,500.0000,55.2369,4905.0000
364.6600,-55.0978,53.5851,-0.2822,-0.8713,500.0000,55.2392,4905.0000
364.6700,-55.1007,53.5764,-0.2811,-0.8713,500.0000,55.2415,4905.0000
364.6800,-55.1035,53.5677,-0.2800,-0.8713,500.0000,55.2437,4905.0000
364.6900,-55.1063,53.5590,-0.2789,-0.8713,500.0000,55.2460,4905.0000
364.7000,-55.1090,53.5503,-0.2778,-0.8713,500.0000,55.2482,4905.0000
364.7100,-55.1118,53.5416,-0.2767,-0.8713,500.0000,55.2504,4905.0000
364.7200,-55.1146,53.5328,-0.2755,-0.8713,500.0000,55.2526,4905.0000
364.7300,-55.1173,53.5241,-0.2744,-0.8713,500.0000,55.2548,4905.0000
364.7400,-55.1201,53.5154,-0.2733,-0.8713,500.0000,55.2570,4905.0000
364.7500,-55.1228,53.5067,-0.2722,-0.8713,500.0000,55.2592,4905.0000
364.7600,-55.1255,53.4980,-0.2711,-0.8713,500.0000,55.2614,4905.0000
364.7700,-55.1282,53.4893,-0.2700,-0.8713,500.0000,55.2635,4905.0000
364.7800,-55.1309,53.4806,-0.2689,-0.8713,500.0000,55.2656,4905.0000
364.7900,-55.1336,53.4719,-0.2678,-0.8713,500.0000,55.2678,4905.0000
364.8000,-55.1363,53.4631,-0.2667,-0.8713,500.0000,55.2699,4905.0000
364.8100,-55.1389,53.4544,-0.2656,-0.8713,500.0000,55.2720,4905.0000
364.8200,-55.1416,53.4457,-0.2645,-0.8713,500.0000,55.2741,4905.0000
364.8300,-55.1442,53.4370,-0.2634,-0.8713,500.0000,55.2762,4905.0000
364.8400,-55.1468,53.4283,-0.2623,-0.8713,500.0000,55.2783,4905.0000
364.8500,-55.1495,53.4196,-0.2612,-0.8713,500.0000,55.2803,4905.0000
364.8600,-55.1521,53.4109,-0.2601,-0.8713,500.0000,55.2824,4905.0000
364.8700,-55.1547,53.4022,-0.2590,-0.8713,500.0000,55.2844,4905.0000
364.8800,-55.1573,53.3934,-0.2579,-0.8713,500.0000,55.2865,4905.0000
364.8900,-55.1598,53.3847,-0.2568,-0.8713,500.0000,55.2885,4905.0000
364.9000,-55.1624,53.3760,-0.2557,-0.8713,500.0000,55.2905,4905.0000
364.9100,-55.1649,53.3673,-0.2545,-0.8713,500.0000,55.2925,4905.0000
364.9200,-55.1675,53.3586,-0.2534,-0.8713,500.0000,55.2945,4905.0000
364.9300,-55.1700,53.3499,-0.2523,-0.8713,500.0000,55.2964,4905.0000
364.9400,-55.1725,53.3412,-0.2512,-0.8713,500.0000,55.2984,4905.0000
364.9500,-55.1750,53.3325,-0.2501,-0.8713,500.0000,55.3004,4905.0000
364.9600,-55.1775,53.3237,-0.2490,-0.8713,500.0000,55.3023,4905.0000
364.9700,-55.1800,53.3150,-0.2479,-0.8713,500.0000,55.3042,4905.0000
364.9800,-55.1825,53.3063,-0.2468,-0.8713,500.0000,55.3062,4905.0000
364.9900,-55.1849,53.2976,-0.2457,-0.8713,500.0000,55.3081,4905.0000
365.0000,-55.1874,53.2889,-0.2446,-0.8713,500.0000,55.3100,4905.0000
365.0100,-55.1898,53.2802,-0.2435,-0.8712,500.0000,55.3119,4905.0000
365.0200,-55.1923,53.2715,-0.2424,-0.8712,500.0000,55.3137,4905.0000
365.0300,-55.1947,53.2628,-0.2413,-0.8712,500.0000,55.3156,4905.0000
365.0400,-55.1971,53.2540,-0.2402,-0.8712,500.0000,55.3175,4905.0000
365.0500,-55.1995,53.2453,-0.2391,-0.8712,500.0000,55.3193,4905.0000
365.0600,-55.2019,53.2366,-0.2380,-0.8712,500.0000,55.3211,4905.0000
365.0700,-55.2042,53.2279,-0.2368,-0.8712,500.0000,55.3229,4905.0000
365.0800,-55.2066,53.2192,-0.2357,-0.8712,500.0000,55.3248,4905.0000
365.0900,-55.2090,53.2105,-0.2346,-0.8712,500.0000,55.3266,4905.0000
365.1000,-55.2113,53.2018,-0.2335,-0.8712,500.0000,55.3283,4905.0000
365.1100,-55.2136,53.1931,-0.2324,-0.8712,500.0000,55.3301,4905.0000
365.1200,-55.2160,53.1843,-0.2313,-0.8712,500.0000,55.3319,4905.0000
365.1300,-55.2183,53.1756,-0.2302,-0.8712,500.0000,55.3336,4905.0000
365.1400,-55.2206,53.1669,-0.2291,-0.8712,500.0000,55.3354,4905.0000
365.1500,-55.2228,53.1582,-0.2280,-0.8712,500.0000,55.3371,4905.0000
365.1600,-55.2251,53.1495,-0.2269,-0.8712,500.0000,55.3388,4905.0000
365.1700,-55.2274,53.1408,-0.2258,-0.8712,500.0000,55.3405,4905.0000
365.1800,-55.2296,53.1321,-0.2247,-0.8712,500.0000,55.3422,4905.0000
365.1900,-55.2319,53.1234,-0.2236,-0.8712,500.0000,55.3439,4905.0000
365.2000,-55.2341,53.1146,-0.2225,-0.8712,500.0000,55.3456,4905.0000
365.2100,-55.2363,53.1059,-0.2214,-0.8712,500.0000,55.3473,4905.0000
365.2200,-55.2385,53.0972,-0.2202,-0.8712,500.0000,55.3489,4905.0000
365.2300,-55.2407,53.0885,-0.2191,-0.8712,500.0000,55.3506,4905.0000
365.2400,-55.2429,53.0798,-0.2180,-0.8712,500.0000,55.3522,4905.0000
365.2500,-55.2451,53.0711,-0.2169,-0.8712,500.0000,55.3538,4905.0000
365.2600,-55.2473,53.0624,-0.2158,-0.8712,500.0000,55.3554,4905.0000
365.2700,-55.2494,53.0537,-0.2147,-0.8712,500.0000,55.3570,4905.0000
365.2800,-55.2515,53.0449,-0.2136,-0.8712,500.0000,55.3586,4905.0000
365.2900,-55.2537,53.0362,-0.2125,-0.8712,500.0000,55.3602,4905.0000
365.3000,-55.2558,53.0275,-0.2114,-0.8712,500.0000,55.3618,4905.0000
365.3100,-55.2579,53.0188,-0.2103,-0.8712,500.0000,55.3633,4905.0000
365.3200,-55.2600,53.0101,-0.2092,-0.8712,500.0000,55.3649,4905.0000
365.3300,-55.2621,53.0014,-0.2081,-0.8712,500.0000,55.3664,4905.0000
365.3400,-55.2642,52.9927,-0.2070,-0.8712,500.0000,55.3679,4905.0000
365.3500,-55.2662,52.9840,-0.2059,-0.8712,500.0000,55.3694,4905.0000
365.3600,-55.2683,52.9752,-0.2047,-0.8712,500.0000,55.3709,4905.0000
365.3700,-55.2703,52.9665,-0.2036,-0.8712,500.0000,55.3724,4905.0000
365.3800,-55.2724,52.9578,-0.2025,-0.8712,500.0000,55.3739,4905.0000
365.3900,-55.2744,52.9491,-0.2014,-0.8712,500.0000,55.3754,4905.0000
365.4000,-55.2764,52.9404,-0.2003,-0.8712,500.0000,55.3768,4905.0000
365.4100,-55.2784,52.9317,-0.1992,-0.8712,500.0000,55.3783,4905.0000
365.4200,-55.2804,52.9230,-0.1981,-0.8712,500.0000,55.3797,4905.0000
365.4300,-55.2823,52.9143,-0.1970,-0.8712,500.0000,55.3811,4905.0000
365.4400,-55.2843,52.9055,-0.1959,-0.8712,500.0000,55.3825,4905.0000
365.4500,-55.2863,52.8968,-0.1948,-0.8712,500.0000,55.3839,4905.0000
365.4600,-55.2882,52.8881,-0.1937,-0.8712,500.0000,55.3853,4905.0000
365.4700,-55.2901,52.8794,-0.1926,-0.8712,500.0000,55.3867,4905.0000
365.4800,-55.2921,52.8707,-0.1915,-0.8712,500.0000,55.3881,4905.0000
365.4900,-55.2940,52.8620,-0.1903,-0.8712,500.0000,55.3894,4905.0000
365.5000,-55.2959,52.8533,-0.1892,-0.8712,500.0000,55.3908,4905.0000
365.5100,-55.2977,52.8446,-0.1881,-0.8712,500.0000,55.3921,4905.0000
365.5200,-55.2996,52.8358,-0.1870,-0.8712,500.0000,55.3934,4905.0000
365.5300,-55.3015,52.8271,-0.1859,-0.8712,500.0000,55.3947,4905.0000
365.5400,-55.3033,52.8184,-0.1848,-0.8712,500.0000,55.3960,4905.0000
365.5500,-55.3052,52.8097,-0.1837,-0.8712,500.0000,55.3973,4905.0000
365.5600,-55.3070,52.8010,-0.1826,-0.8712,500.0000,55.3986,4905.0000
365.5700,-55.3088,52.7923,-0.1815,-0.8712,500.0000,55.3999,4905.0000
365.5800,-55.3106,52.7836,-0.1804,-0.8712,500.0000,55.4011,4905.0000
365.5900,-55.3124,52.7749,-0.1793,-0.8712,500.0000,55.4024,4905.0000
365.6000,-55.3142,52.7662,-0.1782,-0.8712,500.0000,55.4036,4905.0000
365.6100,-55.3160,52.7574,-0.1770,-0.8712,500.0000,55.4048,4905.0000
365.6200,-55.3178,52.7487,-0.1759,-0.8712,500.0000,55.4060,4905.0000
365.6300,-55.3195,52.7400,-0.1748,-0.8712,500.0000,55.4072,4905.0000
365.6400,-55.3213,52.7313,-0.1737,-0.8712,500.0000,55.4084,4905.0000
365.6500,-55.3230,52.7226,-0.1726,-0.8712,500.0000,55.4096,4905.0000
365.6600,-55.3247,52.7139,-0.1715,-0.8712,500.0000,55.4107,4905.0000
365.6700,-55.3264,52.7052,-0.1704,-0.8712,500.0000,55.4119,4905.0000
365.6800,-55.3281,52.6965,-0.1693,-0.8712,500.0000,55.4130,4905.0000
365.6900,-55.3298,52.6877,-0.1682,-0.8712,500.0000,55.4142,4905.0000
365.7000,-55.3315,52.6790,-0.1671,-0.8712,500.0000,55.4153,4905.0000
365.7100,-55.3332,52.6703,-0.1660,-0.8712,500.0000,55.4164,4905.0000
365.7200,-55.3348,52.6616,-0.1649,-0.8712,500.0000,55.4175,4905.0000
365.7300,-55.3365,52.6529,-0.1637,-0.8712,500.0000,55.4186,4905.0000
365.7400,-55.3381,52.6442,-0.1626,-0.8712,500.0000,55.4197,4905.0000
365.7500,-55.3397,52.6355,-0.1615,-0.8712,500.0000,55.4207,4905.0000
365.7600,-55.3413,52.6268,-0.1604,-0.8712,500.0000,55.4218,4905.0000
365.7700,-55.3429,52.6180,-0.1593,-0.8712,500.0000,55.4228,4905.0000
365.7800,-55.3445,52.6093,-0.1582,-0.8712,500.0000,55.4239,4905.0000
365.7900,-55.3461,52.6006,-0.1571,-0.8712,500.0000,55.4249,4905.0000
365.8000,-55.3476,52.5919,-0.1560,-0.8712,500.0000,55.4259,4905.0000
365.8100,-55.3492,52.5832,-0.1549,-0.8712,500.0000,55.4269,4905.0000
365.8200,-55.3507,52.5745,-0.1538,-0.8712,500.0000,55.4279,4905.0000
365.8300,-55.3523,52.5658,-0.1527,-0.8712,500.0000,55.4289,4905.0000
365.8400,-55.3538,52.5571,-0.1516,-0.8712,500.0000,55.4298,4905.0000
365.8500,-55.3553,52.5483,-0.1504,-0.8712,500.0000,55.4308,4905.0000
365.8600,-55.3568,52.5396,-0.1493,-0.8712,500.0000,55.4317,4905.0000
365.8700,-55.3583,52.5309,-0.1482,-0.8712,500.0000,55.4327,4905.0000
365.8800,-55.3598,52.5222,-0.1471,-0.8712,500.0000,55.4336,4905.0000
365.8900,-55.3612,52.5135,-0.1460,-0.8712,500.0000,55.4345,4905.0000
365.9000,-55.3627,52.5048,-0.1449,-0.8712,500.0000,55.4354,4905.0000
365.9100,-55.3641,52.4961,-0.1438,-0.8712,500.0000,55.4363,4905.0000
365.9200,-55.3656,52.4874,-0.1427,-0.8712,500.0000,55.4372,4905.0000
365.9300,-55.3670,52.4786,-0.1416,-0.8712,500.0000,55.4381,4905.0000
365.9400,-55.3684,52.4699,-0.1405,-0.8712,500.0000,55.4389,4905.0000
365.9500,-55.3698,52.4612,-0.1394,-0.8712,500.0000,55.4398,4905.0000
365.9600,-55.3712,52.4525,-0.1383,-0.8712,500.0000,55.4406,4905.0000
365.9700,-55.3726,52.4438,-0.1371,-0.8712,500.0000,55.4414,4905.0000
365.9800,-55.3739,52.4351,-0.1360,-0.8712,500.0000,55.4422,4905.0000
365.9900,-55.3753,52.4264,-0.1349,-0.8712,500.0000,55.4430,4905.0000
366.0000,-55.3766,52.4177,-0.1338,-0.8712,500.0000,55.4438,4905.0000
366.0100,-55.3780,52.4089,-0.1327,-0.8712,500.0000,55.4446,4905.0000
366.0200,-55.3793,52.4002,-0.1316,-0.8712,500.0000,55.4454,4905.0000
366.0300,-55.3806,52.3915,-0.1305,-0.8712,500.0000,55.4461,4905.0000
366.0400,-55.3819,52.3828,-0.1294,-0.8712,500.0000,55.4469,4905.0000
366.0500,-55.3832,52.3741,-0.1283,-0.8712,500.0000,55.4476,4905.0000
366.0600,-55.3845,52.3654,-0.1272,-0.8712,500.0000,55.4483,4905.0000
366.0700,-55.3857,52.3567,-0.1261,-0.8712,500.0000,55.4490,4905.0000
366.0800,-55.3870,52.3480,-0.1249,-0.8712,500.0000,55.4497,4905.0000
366.0900,-55.3882,52.3392,-0.1238,-0.8712,500.0000,55.4504,4905.0000
366.1000,-55.3895,52.3305,-0.1227,-0.8712,500.0000,55.4511,4905.0000
366.1100,-55.3907,52.3218,-0.1216,-0.8712,500.0000,55.4518,4905.0000
366.1200,-55.3919,52.3131,-0.1205,-0.8712,500.0000,55.4524,4905.0000
366.1300,-55.3931,52.3044,-0.1194,-0.8712,500.0000,55.4531,4905.0000
366.1400,-55.3943,52.2957,-0.1183,-0.8712,500.0000,55.4537,4905.0000
366.1500,-55.3954,52.2870,-0.1172,-0.8712,500.0000,55.4543,4905.0000
366.1600,-55.3966,52.2783,-0.1161,-0.8712,500.0000,55.4549,4905.0000
366.1700,-55.3978,52.2695,-0.1150,-0.8712,500.0000,55.4555,4905.0000
366.1800,-55.3989,52.2608,-0.1139,-0.8712,500.0000,55.4561,4905.0000
366.1900,-55.4000,52.2521,-0.1127,-0.8712,500.0000,55.4567,4905.0000
366.2000,-55.4012,52.2434,-0.1116,-0.8712,500.0000,55.4573,4905.0000
366.2100,-55.4023,52.2347,-0.1105,-0.8712,500.0000,55.4578,4905.0000
366.2200,-55.4034,52.2260,-0.1094,-0.8712,500.0000,55.4584,4905.0000
366.2300,-55.4045,52.2173,-0.1083,-0.8712,500.0000,55.4589,4905.0000
366.2400,-55.4055,52.2086,-0.1072,-0.8712,500.0000,55.4594,4905.0000
366.2500,-55.4066,52.1998,-0.1061,-0.8712,500.0000,55.4599,4905.0000
366.2600,-55.4077,52.1911,-0.1050,-0.8712,500.0000,55.4604,4905.0000
366.2700,-55.4087,52.1824,-0.1039,-0.8712,500.0000,55.4609,4905.0000
366.2800,-55.4097,52.1737,-0.1028,-0.8712,500.0000,55.4614,4905.0000
366.2900,-55.4108,52.1650,-0.1017,-0.8712,500.0000,55.4619,4905.0000
366.3000,-55.4118,52.1563,-0.1005,-0.8712,500.0000,55.4623,4905.0000
366.3100,-55.4128,52.1476,-0.0994,-0.8712,500.0000,55.4628,4905.0000
366.3200,-55.4138,52.1389,-0.0983,-0.8712,500.0000,55.4632,4905.0000
366.3300,-55.4147,52.1301,-0.0972,-0.8712,500.0000,55.4636,4905.0000
366.3400,-55.4157,52.1214,-0.0961,-0.8712,500.0000,55.4640,4905.0000
366.3500,-55.4167,52.1127,-0.0950,-0.8712,500.0000,55.4644,4905.0000
366.3600,-55.4176,52.1040,-0.0939,-0.8712,500.0000,55.4648,4905.0000
366.3700,-55.4185,52.0953,-0.0928,-0.8712,500.0000,55.4652,4905.0000
366.3800,-55.4195,52.0866,-0.0917,-0.8712,500.0000,55.4656,4905.0000
366.3900,-55.4204,52.0779,-0.0906,-0.8712,500.0000,55.4659,4905.0000
366.4000,-55.4213,52.0692,-0.0894,-0.8712,500.0000,55.4663,4905.0000
366.4100,-55.4222,52.0605,-0.0883,-0.8712,500.0000,55.4666,4905.0000
366.4200,-55.4230,52.0517,-0.0872,-0.8712,500.0000,55.4669,4905.0000
366.4300,-55.4239,52.0430,-0.0861,-0.8712,500.0000,55.4672,4905.0000
366.4400,-55.4248,52.0343,-0.0850,-0.8712,500.0000,55.4676,4905.0000
366.4500,-55.4256,52.0256,-0.0839,-0.8712,500.0000,55.4678,4905.0000
366.4600,-55.4264,52.0169,-0.0828,-0.8712,500.0000,55.4681,4905.0000
366.4700,-55.4273,52.0082,-0.0817,-0.8712,500.0000,55.4684,4905.0000
366.4800,-55.4281,51.9995,-0.0806,-0.8712,500.0000,55.4686,4905.0000
366.4900,-55.4289,51.9908,-0.0795,-0.8712,500.0000,55.4689,4905.0000
366.5000,-55.4297,51.9820,-0.0784,-0.8712,500.0000,55.4691,4905.0000
366.5100,-55.4304,51.9733,-0.0772,-0.8712,500.0000,55.4693,4905.0000
366.5200,-55.4312,51.9646,-0.0761,-0.8712,500.0000,55.4696,4905.0000
366.5300,-55.4320,51.9559,-0.0750,-0.8712,500.0000,55.4698,4905.0000
366.5400,-55.4327,51.9472,-0.0739,-0.8712,500.0000,55.4699,4905.0000
366.5500,-55.4334,51.9385,-0.0728,-0.8712,500.0000,55.4701,4905.0000
366.5600,-55.4342,51.9298,-0.0717,-0.8712,500.0000,55.4703,4905.0000
366.5700,-55.4349,51.9211,-0.0706,-0.8712,500.0000,55.4705,4905.0000
366.5800,-55.4356,51.9123,-0.0695,-0.8712,500.0000,55.4706,4905.0000
366.5900,-55.4363,51.9036,-0.0684,-0.8712,500.0000,55.4707,4905.0000
366.6000,-55.4369,51.8949,-0.0673,-0.8712,500.0000,55.4709,4905.0000
366.6100,-55.4376,51.8862,-0.0662,-0.8712,500.0000,55.4710,4905.0000
366.6200,-55.4383,51.8775,-0.0650,-0.8712,500.0000,55.4711,4905.0000
366.6300,-55.4389,51.8688,-0.0639,-0.8712,500.0000,55.4712,4905.0000
366.6400,-55.4396,51.8601,-0.0628,-0.8712,500.0000,55.4712,4905.0000
366.6500,-55.4402,51.8514,-0.0617,-0.8712,500.0000,55.4713,4905.0000
366.6600,-55.4408,51.8426,-0.0606,-0.8712,500.0000,55.4714,4905.0000
366.6700,-55.4414,51.8339,-0.0595,-0.8712,500.0000,55.4714,4905.0000
366.6800,-55.4420,51.8252,-0.0584,-0.8712,500.0000,55.4714,4905.0000
366.6900,-55.4426,51.8165,-0.0573,-0.8712,500.0000,55.4715,4905.0000
366.7000,-55.4431,51.8078,-0.0562,-0.8712,500.0000,55.4715,4905.0000
366.7100,-55.4437,51.7991,-0.0551,-0.8712,500.0000,55.4715,4905.0000
366.7200,-55.4442,51.7904,-0.0539,-0.8712,500.0000,55.4715,4905.0000
366.7300,-55.4448,51.7817,-0.0528,-0.8712,500.0000,55.4715,4905.0000
366.7400,-55.4453,51.7729,-0.0517,-0.8712,500.0000,55.4714,4905.0000
366.7500,-55.4458,51.7642,-0.0506,-0.8712,500.0000,55.4714,4905.0000
366.7600,-55.4463,51.7555,-0.0495,-0.8712,500.0000,55.4713,4905.0000
